id,Time,Value
CU-S0006,05-04-2018,40.60256485849058
CU-S0006,06-04-2018,37.38841201716739
CU-S0006,07-04-2018,16.412499999999994
CU-S0006,08-04-2018,13.727864583333341
CU-S0006,09-04-2018,16.518835616438356
CU-S0006,10-04-2018,60.60009398496239
CU-S0006,11-04-2018,82.24956597222224
CU-S0006,12-04-2018,96.41914335664335
CU-S0006,13-04-2018,100.85426829268289
CU-S0006,14-04-2018,117.60026132404178
CU-S0006,15-04-2018,83.23450520833326
CU-S0006,16-04-2018,49.160361842105274
CU-S0006,17-04-2018,31.858626760563382
CU-S0006,19-04-2018,39.758333333333326
CU-S0006,20-04-2018,50.053026315789474
CU-S0006,21-04-2018,58.761284722222236
CU-S0006,22-04-2018,72.46006944444441
CU-S0006,23-04-2018,85.66293402777781
CU-S0006,24-04-2018,92.25485139860145
CU-S0006,25-04-2018,56.49873251748249
CU-S0006,26-04-2018,34.78365384615384
CU-S0006,27-04-2018,22.418225524475503
CU-S0006,28-04-2018,26.091579861111107
CU-S0006,29-04-2018,17.74131944444444
CU-S0006,30-04-2018,14.776524390243898
CU-S0006,01-05-2018,17.920891608391614
CU-S0006,02-05-2018,4.133580139372824
CU-S0006,03-05-2018,8.138546255506608
CU-S0006,04-05-2018,13.098857868020296
CU-S0006,05-05-2018,14.862934027777778
CU-S0006,06-05-2018,22.35176991150443
CU-S0006,07-05-2018,41.18504098360656
CU-S0006,08-05-2018,45.37504432624113
CU-S0006,09-05-2018,56.820161290322595
CU-S0006,11-05-2018,47.16445945945946
CU-S0006,12-05-2018,26.057491289198612
CU-S0006,13-05-2018,23.595920138888886
CU-S0006,14-05-2018,28.67313664596273
CU-S0006,15-05-2018,43.37296511627907
CU-S0006,16-05-2018,25.87963709677418
CU-S0006,17-05-2018,10.55725524475525
CU-S0006,18-05-2018,15.705056179775285
CU-S0006,20-05-2018,19.90083333333333
CU-S0006,21-05-2018,25.385772727272713
CU-S0006,22-05-2018,20.620410839160858
CU-S0006,23-05-2018,14.221559233449478
CU-S0006,24-05-2018,17.068450184501852
CU-S0006,25-05-2018,23.33225806451614
CU-S0006,26-05-2018,10.6952731092437
CU-S0006,27-05-2018,12.046484375
CU-S0006,28-05-2018,4.751598173515981
CU-S0006,29-05-2018,8.396777003484317
CU-S0006,30-05-2018,12.900667259786468
CU-S0006,31-05-2018,8.314655172413794
CU-S0007,28-02-2018,60.1671875
CU-S0008,15-02-2018,49.26380813953486
CU-S0008,16-02-2018,33.689248251748246
CU-S0008,17-02-2018,61.18333333333331
CU-S0008,18-02-2018,61.04038461538459
CU-S0008,19-02-2018,79.16666666666663
CU-S0008,20-02-2018,66.03409090909093
CU-S0008,21-02-2018,65.56901041666673
CU-S0008,22-02-2018,39.96920731707314
CU-S0008,23-02-2018,17.53209930313589
CU-S0008,24-02-2018,26.894097222222214
CU-S0008,25-02-2018,42.91801075268817
CU-S0008,26-02-2018,42.129703832752625
CU-S0008,27-02-2018,29.880434782608706
CU-S0008,28-02-2018,54.094330357142844
CU-S0008,01-03-2018,55.568452380952365
CU-S0008,02-03-2018,63.271153846153865
CU-S0008,05-03-2018,85.70384146341463
CU-S0008,06-03-2018,82.58859649122805
CU-S0008,07-03-2018,104.96068181818178
CU-S0008,08-03-2018,79.80368705035971
CU-S0008,09-03-2018,22.079079861111108
CU-S0008,10-03-2018,37.42386759581882
CU-S0008,11-03-2018,60.58262195121953
CU-S0008,12-03-2018,67.40459401709406
CU-S0008,13-03-2018,62.65122807017543
CU-S0008,14-03-2018,69.74932432432435
CU-S0008,16-03-2018,95.79423611111113
CU-S0008,17-03-2018,77.8726835664335
CU-S0008,18-03-2018,64.21236059479551
CU-S0008,19-03-2018,61.421744791666704
CU-S0008,20-03-2018,72.22619047619045
CU-S0008,22-03-2018,92.04259510869566
CU-S0008,23-03-2018,84.72650547445255
CU-S0008,24-03-2018,100.9490418118467
CU-S0008,25-03-2018,112.41550522648086
CU-S0008,26-03-2018,104.59690812720845
CU-S0008,27-03-2018,86.06942771084331
CU-S0008,28-03-2018,67.38372817955111
CU-S0008,29-03-2018,85.70731707317074
